freq,unit,sector,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_EUR,S1D,ED1_2,UK	8325.7 	: 	7758.0 	8692.7 b	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED2,AT	: 	: 	: 	183.1 	: 	392.5 	395.6 	394.9 	301.4 
A,MIO_EUR,S1D,ED2,BE	267.2 	258.5 	264.4 	283.4 	293.2 	342.3 	352.3 	366.7 	367.5 
A,MIO_EUR,S1D,ED2,BG	10.0 	11.4 	11.8 	13.4 	13.0 	13.7 	14.7 	14.5 	17.8 
A,MIO_EUR,S1D,ED2,CH	: 	: 	: 	: 	: 	: 	: d	: 	: d
A,MIO_EUR,S1D,ED2,CY	77.8 	70.2 	68.8 	62.8 	65.9 	69.4 	73.8 	79.4 	73.6 
A,MIO_EUR,S1D,ED2,CZ	141.3 	138.2 	130.4 	131.1 	132.8 	140.8 	156.1 	169.2 	175.6 
A,MIO_EUR,S1D,ED2,DE	2808.1 	2802.1 	2963.0 	3063.0 	3177.0 	3055.6 	3000.5 	3233.1 	2965.6 
A,MIO_EUR,S1D,ED2,DK	204.6 	: 	: 	: 	314.0 	352.4 	373.5 	410.8 	383.8 
A,MIO_EUR,S1D,ED2,EE	: 	: 	6.0 	6.1 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED2,EL	601.1 	563.0 	506.0 	479.0 	445.2 	414.8 	448.6 	447.0 	: 
A,MIO_EUR,S1D,ED2,ES	1236.2 	1688.3 	1704.2 	1730.9 	1784.7 	1814.8 	1866.6 	1909.3 	1909.2 
A,MIO_EUR,S1D,ED2,FI	: 	: 	: 	9.4 	10.5 	11.9 	13.1 	13.7 	11.1 
A,MIO_EUR,S1D,ED2,FR	3068.6 	3208.3 	3197.8 	3239.0 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED2,HR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED2,HU	98.5 	116.3 	89.4 	105.2 	: 	: 	: 	266.4 	: 
A,MIO_EUR,S1D,ED2,IE	116.9 	117.5 	116.0 	405.5 d	407.1 	392.4 	364.9 	329.8 	343.8 
A,MIO_EUR,S1D,ED2,IS	1.4 	1.5 	1.7 	: 	: 	: 	2.4 	2.3 	2.1 
A,MIO_EUR,S1D,ED2,IT	2317.5 	2129.5 	2270.5 	2243.8 	1746.1 	972.4 	1202.7 	1005.7 	879.6 
A,MIO_EUR,S1D,ED2,LT	21.2 	22.9 	24.0 	26.6 	27.3 	28.6 	31.5 	37.1 	37.6 
A,MIO_EUR,S1D,ED2,LU	11.0 	16.4 	17.3 	17.3 	19.6 	14.2 	20.8 	21.9 	20.8 
A,MIO_EUR,S1D,ED2,LV	24.0 	15.4 	11.9 	13.2 	13.2 d	16.3 	17.1 	18.8 	17.9 
A,MIO_EUR,S1D,ED2,MT	14.0 	18.0 	17.5 	16.4 	17.1 	17.3 	17.2 	21.1 	21.4 
A,MIO_EUR,S1D,ED2,NL	751.7 	767.3 	787.2 	766.6 	781.9 	890.5 	980.2 	1023.9 	932.0 
A,MIO_EUR,S1D,ED2,NO	: 	0.0 	0.0 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1D,ED2,PL	390.4 	453.5 	546.1 	424.9 	364.3 	382.0 d	476.3 d	622.8 d	721.8 d
A,MIO_EUR,S1D,ED2,PT	328.3 	306.3 	303.3 	308.3 	312.8 	328.8 	367.9 	361.7 	368.2 
A,MIO_EUR,S1D,ED2,RO	4.1 	1.9 	10.9 	6.4 	7.0 	6.7 	9.7 	9.4 	7.2 
A,MIO_EUR,S1D,ED2,RS	: 	: 	: 	: 	: 	: d	: 	: 	: 
A,MIO_EUR,S1D,ED2,SE	0.0 	: z	: z	: 	0.0 	0.0 	: 	: 	: 
A,MIO_EUR,S1D,ED2,SI	35.1 	36.8 	37.8 	37.0 	: 	: 	64.4 	67.3 	49.9 
A,MIO_EUR,S1D,ED2,SK	: 	: 	129.3 	135.0 	120.3 	106.3 	136.4 	137.3 	134.8 
A,MIO_EUR,S1D,ED2,TR	1805.2 	1840.2 	1813.2 	1903.6 	2603.5 	2387.9 	2325.6 	2447.5 	1778.6 
A,MIO_EUR,S1D,ED2,UK	3730.6 	: 	3320.1 	3845.1 b	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED24,AT	: 	: 	: 	183.1 	: 	392.5 	395.6 	299.4 	301.4 
A,MIO_EUR,S1D,ED24,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED24,BG	8.1 	8.3 	9.4 	11.3 	11.2 	12.4 	14.7 d	14.5 d	: d
A,MIO_EUR,S1D,ED24,CH	: 	: 	: 	: 	: 	: 	: d	: 	: d
A,MIO_EUR,S1D,ED24,CY	77.8 	70.2 	68.8 	62.8 	65.9 	69.4 	73.8 	79.4 	73.6 
A,MIO_EUR,S1D,ED24,CZ	137.1 	134.0 	126.5 	127.4 	129.1 	137.3 	152.3 	165.2 	171.6 
A,MIO_EUR,S1D,ED24,DE	2808.1 	2802.1 	2963.0 	3063.0 	3177.0 	3055.6 	3000.5 	3233.1 	2965.6 
A,MIO_EUR,S1D,ED24,DK	204.6 	: 	: 	: 	314.0 	352.4 	372.3 	409.0 	383.8 
A,MIO_EUR,S1D,ED24,EE	: 	: 	5.9 	5.9 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED24,EL	601.1 	563.0 	506.0 	479.0 	445.2 	414.8 	448.6 	447.0 	: 
A,MIO_EUR,S1D,ED24,ES	1236.2 	1688.3 	1704.2 	1730.9 	1784.7 	1814.8 d	1866.6 d	1909.3 d	: d
A,MIO_EUR,S1D,ED24,FI	: 	: 	: 	9.4 	10.5 	11.9 	13.1 	13.7 	11.1 
A,MIO_EUR,S1D,ED24,FR	3068.6 	3208.3 	3197.8 	3239.0 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED24,HR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED24,HU	97.8 	115.5 	88.4 	103.7 	: 	: 	: 	265.5 	: 
A,MIO_EUR,S1D,ED24,IE	116.9 d	117.5 	116.0 	405.5 	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED24,IS	1.4 	1.5 	1.7 	: 	: 	: 	2.4 	2.3 	2.1 
A,MIO_EUR,S1D,ED24,IT	2285.5 	2112.2 	2254.3 	2235.8 	1739.5 	964.3 	1195.9 	999.1 	869.3 
A,MIO_EUR,S1D,ED24,LT	20.5 	22.0 	23.0 	25.1 	25.4 	26.8 	29.9 	35.6 	36.4 
A,MIO_EUR,S1D,ED24,LU	11.0 	16.4 	17.3 	17.3 	19.6 	14.2 	20.8 	21.9 	20.8 
A,MIO_EUR,S1D,ED24,LV	23.7 	15.2 	11.8 	13.1 	13.1 d	16.2 	16.9 	18.6 	17.8 
A,MIO_EUR,S1D,ED24,MT	14.0 	17.9 	17.5 	16.3 	17.0 	17.3 	17.1 	21.0 	21.3 
A,MIO_EUR,S1D,ED24,NL	483.1 	504.3 	541.7 	532.7 	556.6 	631.9 	693.3 	724.8 	662.5 
A,MIO_EUR,S1D,ED24,NO	: 	0.0 	0.0 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1D,ED24,PL	390.4 	453.5 	546.1 	424.9 	364.3 	382.0 d	476.3 d	622.8 d	721.8 d
A,MIO_EUR,S1D,ED24,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED24,RO	4.1 	1.9 	10.9 	6.4 	7.0 	6.7 	9.7 	9.4 	7.2 
A,MIO_EUR,S1D,ED24,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,S1D,ED24,SE	0.0 	: 	: z	: 	: 	0.0 	: 	: 	: 
A,MIO_EUR,S1D,ED24,SI	35.1 	36.8 	37.8 	37.0 	: 	: 	64.4 	67.3 	49.9 
A,MIO_EUR,S1D,ED24,SK	: 	: 	125.4 	130.2 	117.3 	101.7 	131.9 	132.9 	130.4 
A,MIO_EUR,S1D,ED24,TR	: d	: 	: 	1903.6 	2603.5 	2387.9 	2325.6 	2447.5 	1778.6 
A,MIO_EUR,S1D,ED24,UK	3409.7 	: 	3135.8 	3845.1 b	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED25,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED25,BG	1.9 	3.1 	2.4 	2.1 	1.9 	1.2 	: d	: d	: d
A,MIO_EUR,S1D,ED25,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,MIO_EUR,S1D,ED25,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,CZ	4.3 	4.2 	3.8 	3.8 	3.6 	3.5 	3.8 	4.0 	4.0 
A,MIO_EUR,S1D,ED25,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,S1D,ED25,DK	: z	: z	: z	: 	: z	: z	1.2 	1.9 	: z
A,MIO_EUR,S1D,ED25,EE	: z	: 	0.1 	0.2 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED25,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_EUR,S1D,ED25,ES	: 	: dz	: dz	: dz	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED25,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,HR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED25,HU	0.7 	0.7 	0.9 	1.6 	: 	: 	: 	0.9 	: 
A,MIO_EUR,S1D,ED25,IE	: d	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED25,IS	: dz	: dz	: z	: z	: dz	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,IT	32.1 	17.2 	16.1 	8.0 	6.6 	8.2 	6.7 	6.5 	10.4 
A,MIO_EUR,S1D,ED25,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,LT	0.7 	0.9 	0.9 	1.5 	1.8 	1.8 	1.6 	1.5 	1.2 
A,MIO_EUR,S1D,ED25,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,LV	0.3 	0.2 	0.1 	0.1 	0.1 d	0.2 	0.2 	0.1 	0.1 
A,MIO_EUR,S1D,ED25,MK	: 	: z	: 	: 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED25,MT	0.1 	0.1 	0.1 	0.1 	0.0 	0.0 	0.1 	0.1 	0.1 
A,MIO_EUR,S1D,ED25,NL	268.6 	263.0 	245.5 	233.8 	225.3 	258.6 	286.9 	299.1 	269.5 
A,MIO_EUR,S1D,ED25,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,PL	: 	: d	: d	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED25,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,RS	: 	: z	: z	: z	: 	: z	: 	: 	: 
A,MIO_EUR,S1D,ED25,SE	: 	: 	: z	: 	: 	0.0 	: z	: z	: z
A,MIO_EUR,S1D,ED25,SI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,SK	: 	: 	3.9 	4.8 	3.1 	4.6 	4.5 	4.4 	4.4 
A,MIO_EUR,S1D,ED25,TR	: d	: 	: 	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED25,UK	320.9 	: 	184.3 	0.0 b	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED3,AT	: 	: 	: 	247.3 	: 	514.6 	511.2 	397.8 	364.3 
A,MIO_EUR,S1D,ED3,BE	520.8 d	506.3 d	521.7 d	560.7 d	572.5 d	642.4 	640.3 	692.3 d	653.0 d
A,MIO_EUR,S1D,ED3,BG	63.6 	56.0 	61.9 	66.6 	67.6 	76.7 	73.8 	80.6 	95.8 
A,MIO_EUR,S1D,ED3,CH	: 	: 	: 	2832.5 d	2694.0 d	2358.5 d	2488.3 	: 	2695.8 d
A,MIO_EUR,S1D,ED3,CY	100.8 	92.5 	92.3 	91.7 	93.5 	95.7 	99.9 	103.1 	95.3 
A,MIO_EUR,S1D,ED3,CZ	228.7 	225.0 	213.3 	214.2 	220.4 	234.7 	257.9 	267.8 	271.7 
A,MIO_EUR,S1D,ED3,DE	7745.3 	7667.3 	7742.5 	7807.5 	7920.4 	8189.8 	8239.2 	8392.0 d	8147.9 d
A,MIO_EUR,S1D,ED3,DK	13.5 	14.5 	: 	: 	29.6 	30.2 	30.8 	36.9 	667.5 
A,MIO_EUR,S1D,ED3,EE	: 	: 	9.7 	10.4 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED3,EL	1054.0 	993.9 	948.1 	880.2 	824.7 	784.1 	773.4 	799.1 	: 
A,MIO_EUR,S1D,ED3,ES	1493.4 	1673.2 d	1695.9 d	1707.7 d	1720.1 d	1729.2 d	2209.7 d	2269.5 d	2279.1 d
A,MIO_EUR,S1D,ED3,FI	: 	: 	: 	47.6 	172.2 d	175.7 d	166.1 d	158.9 d	155.0 d
A,MIO_EUR,S1D,ED3,FR	3929.3 	4002.7 	4002.0 	4019.2 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED3,HR	: 	: 	: 	: 	37.7 d	42.0 	44.3 	46.1 	31.7 
A,MIO_EUR,S1D,ED3,HU	110.6 	155.3 	89.4 	111.3 	: 	: 	: 	314.8 	: 
A,MIO_EUR,S1D,ED3,IE	115.2 	114.6 	114.6 	167.2 d	176.6 	197.5 	194.6 	222.5 	215.3 
A,MIO_EUR,S1D,ED3,IS	15.2 	15.9 	17.5 	: 	: 	: 	43.0 	24.5 	22.3 
A,MIO_EUR,S1D,ED3,IT	4998.6 	4981.6 	5514.1 	5243.7 	3961.9 d	2156.1 d	2198.7 d	1987.6 d	1490.8 d
A,MIO_EUR,S1D,ED3,LT	14.3 	15.1 	15.2 	18.8 	19.2 	19.1 	18.7 	20.0 	19.2 
A,MIO_EUR,S1D,ED3,LU	18.8 	18.4 	17.6 	17.2 	21.2 	15.1 	20.2 	23.7 	22.8 
A,MIO_EUR,S1D,ED3,LV	39.1 	24.5 	17.6 	24.2 	24.6 d	33.9 	37.2 	40.5 	42.9 
A,MIO_EUR,S1D,ED3,MT	30.0 	33.5 	35.1 	32.7 	21.4 	24.5 	25.5 	28.2 	30.7 
A,MIO_EUR,S1D,ED3,NL	3066.3 	2952.8 	2842.3 	2931.6 	2774.5 	3070.0 	3386.7 	3643.6 	3630.0 
A,MIO_EUR,S1D,ED3,NO	: d	: d	0.0 	: 	51.3 	56.0 	43.8 	46.0 	373.0 
A,MIO_EUR,S1D,ED3,PL	591.5 	543.9 	556.5 d	526.8 	504.4 	630.5 d	633.6 d	861.8 d	866.1 d
A,MIO_EUR,S1D,ED3,PT	647.3 d	480.4 d	447.5 d	456.0 d	467.7 d	495.9 d	560.3 	568.0 d	594.1 d
A,MIO_EUR,S1D,ED3,RO	5.8 	1.8 	11.6 	8.5 	12.9 	13.0 	13.2 	15.8 	8.9 
A,MIO_EUR,S1D,ED3,RS	: 	: 	: 	: 	: 	20.2 d	: 	: 	: 
A,MIO_EUR,S1D,ED3,SE	0.0 	: z	: z	: 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED3,SI	: d	48.0 	47.7 	46.9 	: 	: 	108.6 	111.1 	105.3 
A,MIO_EUR,S1D,ED3,SK	: 	: 	155.2 	162.7 	153.3 	148.8 	134.2 	131.1 	132.0 
A,MIO_EUR,S1D,ED3,TR	2858.7 	2655.0 	3000.2 	3229.0 	4728.3 	4772.3 	4423.5 	4174.2 	3321.9 
A,MIO_EUR,S1D,ED3,UK	6256.3 	: 	6415.7 	6487.2 b	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34,AT	: 	: 	: 	108.6 	: 	192.3 	193.1 	128.1 	152.4 
A,MIO_EUR,S1D,ED34,BE	222.1 d	214.5 d	214.4 d	232.7 d	242.3 d	271.6 	277.9 	284.2 d	295.2 d
A,MIO_EUR,S1D,ED34,BG	35.9 	34.4 	39.3 	41.8 	42.3 	45.0 	45.0 	47.2 	56.0 
A,MIO_EUR,S1D,ED34,CH	: 	: 	: 	: 	: d	: d	: d	: 	: d
A,MIO_EUR,S1D,ED34,CY	96.5 	88.0 	87.8 	88.3 	90.2 	92.4 	96.6 	99.8 	92.1 
A,MIO_EUR,S1D,ED34,CZ	49.4 	49.2 	46.8 	47.1 	48.1 	50.7 	56.5 	58.0 	59.5 
A,MIO_EUR,S1D,ED34,DE	915.1 	920.4 	972.2 	1045.5 	1131.6 	1098.9 	1051.8 	1006.2 	928.5 
A,MIO_EUR,S1D,ED34,DK	: 	: d	: d	: 	20.4 	24.1 	26.8 	27.1 	447.8 
A,MIO_EUR,S1D,ED34,EE	: 	: 	5.2 	4.8 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34,EL	901.0 	842.4 	795.6 	754.7 	705.0 	667.3 	658.3 	677.4 	: 
A,MIO_EUR,S1D,ED34,ES	1136.1 	1390.9 	1412.6 	1424.6 	1435.3 	1438.4 	1781.8 	1830.5 	1823.8 
A,MIO_EUR,S1D,ED34,FI	: 	: 	: 	3.7 	90.0 	89.7 	89.7 	90.3 	91.4 
A,MIO_EUR,S1D,ED34,FR	1864.3 	1918.7 	1911.3 	1947.9 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34,HR	: 	: 	: 	: 	: d	42.0 	44.3 	46.1 d	: d
A,MIO_EUR,S1D,ED34,HU	76.6 	111.4 	69.7 	86.9 	: 	: 	: 	219.3 	: 
A,MIO_EUR,S1D,ED34,IE	: d	114.6 	114.6 	167.2 	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED34,IS	9.1 	9.3 	10.2 	: 	: 	: 	29.3 	16.5 	14.7 
A,MIO_EUR,S1D,ED34,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED34,LT	9.5 	10.1 	10.3 	10.7 	10.5 	10.8 	11.1 	11.6 	11.8 
A,MIO_EUR,S1D,ED34,LU	9.6 	12.8 	10.8 	11.0 	12.4 	10.7 	13.3 	16.0 	16.0 
A,MIO_EUR,S1D,ED34,LV	19.9 	12.2 	8.9 	13.5 	13.6 d	20.0 	21.6 	24.1 	26.4 
A,MIO_EUR,S1D,ED34,MT	24.0 	27.5 	28.3 	25.0 	18.8 	21.7 	22.0 	23.4 	26.3 
A,MIO_EUR,S1D,ED34,NL	240.6 	247.5 	260.3 	262.6 	272.2 	314.2 	342.5 	361.7 	337.7 
A,MIO_EUR,S1D,ED34,NO	: d	: d	0.0 	: 	27.2 	29.7 	23.0 	22.5 	22.8 
A,MIO_EUR,S1D,ED34,PL	295.6 	274.4 	270.6 	253.1 	239.3 	294.3 d	295.1 d	402.7 d	396.2 d
A,MIO_EUR,S1D,ED34,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED34,RO	5.4 	1.0 	6.2 	3.9 	6.3 	6.8 	6.0 	6.7 	4.2 
A,MIO_EUR,S1D,ED34,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,S1D,ED34,SE	0.0 	: z	: z	: 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34,SI	: 	21.9 	20.9 	19.9 	: 	: 	43.5 	43.6 	35.1 
A,MIO_EUR,S1D,ED34,SK	: 	: 	58.7 	59.0 	55.0 	52.6 	47.5 	48.6 	49.6 
A,MIO_EUR,S1D,ED34,TR	1960.0 	1731.9 	1975.2 	2343.3 	3481.5 	3665.1 	3491.8 	3324.7 	2647.1 
A,MIO_EUR,S1D,ED34,UK	5295.7 	: 	5099.9 	5506.2 b	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34_44,AT	: 	: 	: 	108.6 	: 	192.3 	193.1 	193.8 	152.4 
A,MIO_EUR,S1D,ED34_44,BE	222.1 	214.5 	214.4 	232.7 	242.3 	271.6 	277.9 	284.2 	295.2 
A,MIO_EUR,S1D,ED34_44,BG	35.9 	34.4 	39.3 	41.8 	42.3 	45.0 	45.0 	47.2 	56.0 
A,MIO_EUR,S1D,ED34_44,CH	: 	0.0 	: 	: 	: d	: d	: d	: 	: d
A,MIO_EUR,S1D,ED34_44,CY	96.5 	88.0 	87.8 	88.3 	90.2 	92.4 	96.6 	99.8 	92.1 
A,MIO_EUR,S1D,ED34_44,CZ	56.8 	56.6 	54.1 	54.6 	55.6 	57.5 	63.0 	64.9 	66.2 
A,MIO_EUR,S1D,ED34_44,DE	1006.7 	1015.0 	1051.7 	1157.4 	1252.3 	1202.8 	1142.4 	1062.3 	1008.0 
A,MIO_EUR,S1D,ED34_44,DK	: d	: d	: 	: 	20.4 	24.1 	26.8 	27.1 	447.8 
A,MIO_EUR,S1D,ED34_44,EE	: 	: 	5.2 	4.8 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34_44,EL	901.0 	842.4 	795.6 	754.7 	705.0 	667.3 	658.3 	677.4 	: 
A,MIO_EUR,S1D,ED34_44,ES	1136.1 	1390.9 	1412.6 	1424.6 	1435.3 	1438.4 	1781.8 	1830.5 	1823.8 
A,MIO_EUR,S1D,ED34_44,FI	: 	: 	: 	3.7 	90.0 	89.7 	89.7 	90.3 	91.4 
A,MIO_EUR,S1D,ED34_44,FR	1878.5 	1943.7 	1925.5 	1961.7 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34_44,HR	: 	: 	: 	: 	: d	42.0 	44.3 	46.1 d	: d
A,MIO_EUR,S1D,ED34_44,HU	76.6 	111.4 	69.7 	86.9 	: 	: 	: 	219.3 	: 
A,MIO_EUR,S1D,ED34_44,IE	: d	114.6 	114.6 	167.2 	: d	: d	: d	: 	: 
A,MIO_EUR,S1D,ED34_44,IS	9.1 	9.3 	10.2 	: 	: 	: 	29.3 	16.5 	14.7 
A,MIO_EUR,S1D,ED34_44,IT	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED34_44,LT	9.5 	10.1 	10.3 	10.7 	10.5 	10.8 	11.1 	11.6 	11.8 
A,MIO_EUR,S1D,ED34_44,LU	9.6 	12.8 	10.8 	11.0 	12.4 	10.7 	13.3 	16.0 	16.0 
A,MIO_EUR,S1D,ED34_44,LV	19.9 	12.2 	8.9 	13.5 	13.6 d	20.0 	21.6 	24.1 	26.4 
A,MIO_EUR,S1D,ED34_44,MT	24.1 	27.6 	28.5 	25.1 	18.9 	22.3 	22.4 	23.7 	26.5 
A,MIO_EUR,S1D,ED34_44,NL	240.6 	247.5 	260.3 	262.6 	272.2 	314.2 	342.5 	361.7 	337.7 
A,MIO_EUR,S1D,ED34_44,NO	: d	: d	0.0 	: 	27.2 	29.7 	23.0 	22.5 	22.8 
A,MIO_EUR,S1D,ED34_44,PL	295.6 	274.4 	270.6 	253.1 	239.3 	294.3 d	295.1 d	402.7 d	396.2 d
A,MIO_EUR,S1D,ED34_44,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED34_44,RO	5.4 	1.0 	6.2 	3.9 	6.3 	6.8 	6.0 	6.7 	4.2 
A,MIO_EUR,S1D,ED34_44,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,S1D,ED34_44,SE	0.0 	: z	: z	: 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED34_44,SI	27.2 	21.9 	20.9 	19.9 	: 	: 	43.5 	43.6 	35.1 
A,MIO_EUR,S1D,ED34_44,SK	: 	: 	58.7 	59.0 	55.0 	52.6 	47.5 	48.6 	49.6 
A,MIO_EUR,S1D,ED34_44,TR	1960.0 	1731.9 	1975.2 	2343.3 	3481.5 	3665.1 	3491.8 	3324.7 	2647.1 
A,MIO_EUR,S1D,ED34_44,UK	5295.7 	: 	5099.9 	5506.2 b	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED35,AT	: 	: 	: 	138.7 	: 	322.2 	318.1 	269.7 	211.9 
A,MIO_EUR,S1D,ED35,BE	298.6 d	291.8 d	307.2 d	328.0 d	330.2 d	370.7 	362.4 	408.1 d	357.7 d
A,MIO_EUR,S1D,ED35,BG	27.7 	21.6 	22.6 	24.8 	25.3 	31.7 	28.9 	33.4 	39.8 
A,MIO_EUR,S1D,ED35,CH	: 	: 	2267.6 	2548.8 d	: d	: d	: d	: 	: d
A,MIO_EUR,S1D,ED35,CY	4.3 	4.5 	4.5 	3.4 	3.3 	3.3 	3.3 	3.3 	3.2 
A,MIO_EUR,S1D,ED35,CZ	179.3 	175.8 	166.6 	167.1 	172.3 	184.0 	201.4 	209.8 	212.3 
A,MIO_EUR,S1D,ED35,DE	6830.2 	6746.9 	6770.4 	6762.0 	6788.7 	7090.9 	7187.4 	7385.7 d	7219.5 d
A,MIO_EUR,S1D,ED35,DK	: 	: d	: 	: 	9.2 	6.0 	4.0 	9.8 	219.7 
A,MIO_EUR,S1D,ED35,EE	: 	: 	4.5 	5.6 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED35,EL	153.1 	151.6 	152.5 	125.4 	119.7 	116.8 	115.0 	121.8 	: 
A,MIO_EUR,S1D,ED35,ES	357.2 d	282.3 d	283.3 d	283.0 d	284.8 d	290.8 d	427.9 d	439.0 d	455.3 d
A,MIO_EUR,S1D,ED35,FI	: 	: 	: 	44.0 d	82.2 d	86.1 d	76.5 d	68.5 d	63.6 d
A,MIO_EUR,S1D,ED35,FR	2065.0 	2084.0 	2090.7 	2071.3 	: 	: 	: 	: 	: 
A,MIO_EUR,S1D,ED35,HR	: 	: 	: 	: 	37.7 d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED35,HU	34.0 	43.9 	19.7 	24.4 	: 	: 	: 	95.6 	: 
A,MIO_EUR,S1D,ED35,IE	: d	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED35,IS	6.1 	6.6 	7.4 	: 	: 	: 	13.7 	7.9 	7.6 
A,MIO_EUR,S1D,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,S1D,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1D,ED35,LT	4.8 	5.1 	4.9 	8.2 	8.7 	8.3 	7.6 	8.4 	7.4 
A,MIO_EUR,S1D,ED35,LU	9.2 	5.6 	6.8 	6.2 	8.8 	4.4 	6.9 	7.6 	6.8 
A,MIO_EUR,S1D,ED35,LV	19.2 	12.3 	8.7 	10.6 	11.0 d	13.8 	15.6 	16.5 	16.5 
A,MIO_EUR,S1D,ED35,MT	6.0 	6.0 	6.8 	7.7 	2.6 	2.8 	3.5 	4.8 	4.5 
A,MIO_EUR,S1D,ED35,NL	2825.8 	2705.3 	2582.0 	2669.0 	2502.3 	2755.7 	3044.3 	3281.9 	3292.3 
A,MIO_EUR,S1D,ED35,NO	: d	: d	0.0 	: 	24.1 	26.4 	20.8 	23.5 	350.2 
A,MIO_EUR,S1D,ED35,PL	295.9 	269.5 	285.9 d	273.7 	265.0 	336.1 d	338.5 d	459.1 d	469.8 d
A,MIO_EUR,S1D,ED35,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
