freq,unit,sector,expend,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_EUR,PRIV,ASERV,ED35,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35,DK	: 	: 	: 	: 	0.6 	1.0 	0.5 	1.4 	0.4 
A,MIO_EUR,PRIV,ASERV,ED35,EE	0.0 	0.3 	: 	: 	0.1 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35,EL	0.1 	0.1 	0.1 	0.2 	0.1 	0.2 	0.1 	0.1 	: 
A,MIO_EUR,PRIV,ASERV,ED35,ES	11.5 	25.5 d	27.1 d	28.5 d	30.9 d	32.2 d	16.8 d	17.4 d	11.3 d
A,MIO_EUR,PRIV,ASERV,ED35,FI	: d	: d	47.3 d	35.5 d	33.0 d	29.8 d	28.9 d	30.0 d	27.0 d
A,MIO_EUR,PRIV,ASERV,ED35,FR	384.5 	381.0 	375.6 	356.1 	354.7 	349.0 	342.4 	342.8 	296.0 
A,MIO_EUR,PRIV,ASERV,ED35,HR	: d	: d	: d	: z	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35,HU	1.3 	1.1 	0.2 	3.7 	3.3 	6.0 	7.0 	5.8 	5.6 
A,MIO_EUR,PRIV,ASERV,ED35,IE	: 	: z	: z	: z	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED35,IS	: 	: d	: 	: 	: 	: 	: 	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED35,LT	: d	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35,LU	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.1 	0.1 
A,MIO_EUR,PRIV,ASERV,ED35,LV	0.0 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED35,NO	: d	: d	0.0 	: d	0.0 	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED35,PL	: 	: 	1.6 d	1.5 d	1.4 d	15.8 d	16.1 	20.0 	20.4 
A,MIO_EUR,PRIV,ASERV,ED35,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35,RO	0.0 	0.8 	1.3 	2.3 	0.2 	0.7 	0.9 	0.9 	0.7 
A,MIO_EUR,PRIV,ASERV,ED35,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED35,SE	47.4 	41.3 	43.2 	44.3 	33.5 	35.5 	34.6 	39.3 	39.0 
A,MIO_EUR,PRIV,ASERV,ED35,SI	: d	0.0 	0.0 	: d	: 	: 	0.1 	0.1 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35,SK	: 	7.3 	7.5 	7.5 	8.8 	8.8 	8.9 	8.6 	9.3 
A,MIO_EUR,PRIV,ASERV,ED35,TR	62.5 	49.5 	73.4 	28.4 	: 	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35,UK	251.2 	1086.9 	541.1 	: d	1240.2 	1200.7 	1279.7 	1359.8 	: 
A,MIO_EUR,PRIV,ASERV,ED35_45,AT	7.3 	7.3 	6.9 	6.9 	7.1 	5.2 	6.8 	: d	2.3 
A,MIO_EUR,PRIV,ASERV,ED35_45,BE	64.0 	65.6 	64.7 	71.1 	72.1 	55.4 	50.6 	60.1 	63.2 
A,MIO_EUR,PRIV,ASERV,ED35_45,BG	0.6 	1.1 	1.8 	2.0 	3.0 	3.6 	3.6 	3.8 	3.7 
A,MIO_EUR,PRIV,ASERV,ED35_45,CY	0.0 	0.0 	0.0 	0.0 	: 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,CZ	52.0 	51.0 	48.2 	49.0 	49.7 	52.1 	54.4 	55.6 	55.6 
A,MIO_EUR,PRIV,ASERV,ED35_45,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35_45,DK	: 	: 	: 	: 	0.6 	1.0 	0.5 	1.4 	0.4 
A,MIO_EUR,PRIV,ASERV,ED35_45,EE	0.0 	0.5 	: 	: 	0.1 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,EL	0.1 	0.1 	0.1 	0.2 	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED35_45,ES	11.5 	25.5 	27.1 	28.5 	30.9 	32.2 	16.8 	17.4 	11.3 
A,MIO_EUR,PRIV,ASERV,ED35_45,FI	47.3 	46.9 	47.3 	35.5 	33.0 	29.8 	28.9 	30.0 	27.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,FR	391.5 	387.1 	383.2 	364.7 	363.7 	357.4 	347.9 	345.8 	297.7 
A,MIO_EUR,PRIV,ASERV,ED35_45,HR	: d	: d	: d	: z	0.0 d	: d	: d	: z	: d
A,MIO_EUR,PRIV,ASERV,ED35_45,HU	2.2 	1.7 	0.3 	10.3 	6.9 	10.2 	10.6 	8.1 	7.7 
A,MIO_EUR,PRIV,ASERV,ED35_45,IE	: 	: d	: z	: z	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED35_45,IS	: 	: d	: 	: 	: 	: 	: 	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35_45,IT	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35_45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED35_45,LT	: d	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,LU	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.1 	0.1 
A,MIO_EUR,PRIV,ASERV,ED35_45,LV	0.0 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED35_45,NO	: d	: d	0.0 	: d	0.0 	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED35_45,PL	: 	: 	2.1 d	2.0 d	1.9 d	16.2 d	16.5 	20.4 	20.9 
A,MIO_EUR,PRIV,ASERV,ED35_45,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35_45,RO	0.0 	2.7 	2.6 	5.4 	1.3 	1.6 	2.7 	2.2 	2.4 
A,MIO_EUR,PRIV,ASERV,ED35_45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED35_45,SE	47.4 	41.3 	43.2 	44.3 	33.5 	35.5 	34.6 	39.3 	39.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,SI	0.0 	0.0 	0.0 	: d	: 	: 	0.1 	0.1 	0.0 
A,MIO_EUR,PRIV,ASERV,ED35_45,SK	: 	7.9 	8.1 	8.0 	8.9 	9.4 	9.5 	9.2 	9.9 
A,MIO_EUR,PRIV,ASERV,ED35_45,TR	62.5 	49.5 	73.4 	28.4 	: 	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED35_45,UK	251.2 	1086.9 	541.1 	: d	1565.6 	1200.7 	1279.7 	1359.8 	: 
A,MIO_EUR,PRIV,ASERV,ED3_4,AT	15.7 	15.7 	14.6 	14.2 	16.4 	14.6 	16.4 	10.0 	4.9 
A,MIO_EUR,PRIV,ASERV,ED3_4,BE	117.8 	122.3 	121.5 	129.7 	131.3 	98.7 	93.4 	110.4 	116.3 
A,MIO_EUR,PRIV,ASERV,ED3_4,BG	1.6 	3.3 	4.9 	4.8 	8.0 	9.4 	9.4 	9.8 	9.7 
A,MIO_EUR,PRIV,ASERV,ED3_4,CY	0.8 	0.8 	0.8 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 
A,MIO_EUR,PRIV,ASERV,ED3_4,CZ	64.2 	63.0 	59.7 	60.6 	: 	: 	: 	69.4 	69.2 
A,MIO_EUR,PRIV,ASERV,ED3_4,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,PRIV,ASERV,ED3_4,DK	: 	: 	: 	: 	2.8 	5.1 	5.3 	5.5 	2.7 
A,MIO_EUR,PRIV,ASERV,ED3_4,EE	0.0 	0.7 	: 	: 	0.4 	0.2 	0.3 	0.8 	0.7 
A,MIO_EUR,PRIV,ASERV,ED3_4,ES	52.5 	135.3 	137.0 	140.2 	145.3 	148.6 	153.5 	161.7 	106.0 
A,MIO_EUR,PRIV,ASERV,ED3_4,EU27_2020	: 	: 	: 	: 	: 	: 	1240.9 d	: 	: 
A,MIO_EUR,PRIV,ASERV,ED3_4,EU28	: 	: 	: 	: 	: 	: 	3907.5 d	: 	: 
A,MIO_EUR,PRIV,ASERV,ED3_4,FI	51.4 	51.2 	51.9 	40.0 	37.5 	34.3 	33.3 	34.5 	30.8 
A,MIO_EUR,PRIV,ASERV,ED3_4,FR	738.3 	740.7 	739.1 	725.0 	734.8 	735.8 	726.1 	733.2 	584.3 
A,MIO_EUR,PRIV,ASERV,ED3_4,HR	0.0 	: d	: d	: z	0.0 d	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED3_4,HU	5.4 	5.7 	1.3 	30.0 	21.2 	30.9 	30.0 	37.8 	34.2 
A,MIO_EUR,PRIV,ASERV,ED3_4,IE	: 	: d	: z	: z	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED3_4,IS	: 	: d	: 	: 	: 	: 	: 	: d	: d
A,MIO_EUR,PRIV,ASERV,ED3_4,IT	4.6 	4.9 	4.9 	4.9 	29.4 	38.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED3_4,LT	0.1 	: 	0.2 	0.4 	0.3 	0.4 	0.4 	0.7 	0.3 
A,MIO_EUR,PRIV,ASERV,ED3_4,LU	0.7 	0.4 	0.5 	0.6 	0.5 	0.6 	0.6 	1.0 	0.8 
A,MIO_EUR,PRIV,ASERV,ED3_4,LV	0.0 	: 	0.2 	0.1 	0.2 	0.2 	0.2 	0.2 	0.3 
A,MIO_EUR,PRIV,ASERV,ED3_4,MT	0.0 	0.0 	0.1 	0.0 	0.1 	0.1 	0.3 	0.3 	0.3 
A,MIO_EUR,PRIV,ASERV,ED3_4,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED3_4,NO	: 	0.0 	0.0 	: d	0.0 	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED3_4,PL	: 	: 	3.0 d	2.9 d	2.7 d	25.2 d	26.0 	32.1 	32.4 
A,MIO_EUR,PRIV,ASERV,ED3_4,PT	62.2 d	37.9 	79.1 	30.8 	33.4 	: d	24.4 	26.0 	24.7 
A,MIO_EUR,PRIV,ASERV,ED3_4,RO	0.0 	3.7 	5.7 	7.8 	1.8 	2.2 	5.2 	3.8 	3.9 
A,MIO_EUR,PRIV,ASERV,ED3_4,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED3_4,SE	81.2 	70.7 	74.0 	75.8 	79.3 	83.4 	91.9 	95.1 	92.5 
A,MIO_EUR,PRIV,ASERV,ED3_4,SI	0.0 	: d	: d	: d	: 	: 	1.7 	1.5 	0.5 
A,MIO_EUR,PRIV,ASERV,ED3_4,SK	: 	15.0 	15.3 	15.5 	17.0 	16.2 	16.5 	16.6 	17.9 
A,MIO_EUR,PRIV,ASERV,ED3_4,TR	219.1 	158.7 	222.7 	188.7 	: 	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED3_4,UK	425.7 	1291.1 	737.2 	: d	3190.1 	2285.6 	2666.6 	2715.5 	: 
A,MIO_EUR,PRIV,ASERV,ED45,AT	0.4 	0.4 	0.6 	0.5 	0.5 	0.3 	0.5 	: d	0.3 
A,MIO_EUR,PRIV,ASERV,ED45,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED45,BG	0.1 	0.1 	0.4 	0.3 	0.4 	0.4 	0.4 	0.4 	0.4 
A,MIO_EUR,PRIV,ASERV,ED45,CH	: 	: 	: d	: 	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED45,CY	: z	0.0 	0.0 	0.0 	: 	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,CZ	0.4 	0.4 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 	0.4 
A,MIO_EUR,PRIV,ASERV,ED45,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,PRIV,ASERV,ED45,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,EE	0.0 	0.2 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED45,ES	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED45,FI	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED45,FR	7.0 	6.1 	7.6 	8.6 	9.0 	8.4 	5.5 	3.0 	1.7 
A,MIO_EUR,PRIV,ASERV,ED45,HR	: z	: z	: z	: z	: z	: d	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,HU	0.9 	0.7 	0.1 	6.7 	3.6 	4.2 	3.6 	2.2 	2.1 
A,MIO_EUR,PRIV,ASERV,ED45,IE	: z	: d	: z	: z	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED45,IS	: 	: d	: 	: 	: 	: 	: 	: d	: d
A,MIO_EUR,PRIV,ASERV,ED45,IT	0.0 	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,LT	: d	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED45,LU	0.0 	: z	: z	: z	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_EUR,PRIV,ASERV,ED45,LV	0.0 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED45,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,NO	: d	: d	0.0 	: d	0.0 	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,PL	: 	: 	0.5 d	0.5 d	0.5 d	0.4 d	0.4 	0.4 	0.4 
A,MIO_EUR,PRIV,ASERV,ED45,PT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,ASERV,ED45,RO	0.0 	1.9 	1.3 	3.1 	1.1 	0.9 	1.8 	1.3 	1.7 
A,MIO_EUR,PRIV,ASERV,ED45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,PRIV,ASERV,ED45,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,ASERV,ED45,SI	: d	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,SK	: 	0.6 	0.6 	0.5 	0.1 	0.6 	0.6 	0.5 	0.6 
A,MIO_EUR,PRIV,ASERV,ED45,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,ASERV,ED45,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_EUR,PRIV,CAP,ED25,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,BE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED25,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED25,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,MIO_EUR,PRIV,CAP,ED25,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED25,DE	: z	: z	: z	: z	: z	: z	: z	: d	: d
A,MIO_EUR,PRIV,CAP,ED25,DK	: z	: z	: z	: 	: z	: z	0.1 	0.1 	: z
A,MIO_EUR,PRIV,CAP,ED25,EE	: z	0.0 	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED25,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_EUR,PRIV,CAP,ED25,ES	0.0 	: d	: dz	: dz	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED25,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,HR	: d	: d	: d	: d	: z	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED25,HU	0.0 	0.0 	0.0 	0.2 	0.1 	0.1 	0.3 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED25,IE	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,IS	: dz	: dz	: z	: z	: dz	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,IT	0.0 	0.4 	0.2 	0.3 	0.2 	0.2 	0.3 	0.4 	0.7 
A,MIO_EUR,PRIV,CAP,ED25,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,LT	: d	: 	0.0 	0.0 	0.1 	0.1 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED25,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED25,NL	4.1 	3.3 	4.0 	4.5 	4.3 	5.2 	4.4 	4.4 	4.6 
A,MIO_EUR,PRIV,CAP,ED25,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,PL	: 	: d	: d	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED25,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,RS	: 	: 	: z	: z	: 	: z	: 	: 	: 
A,MIO_EUR,PRIV,CAP,ED25,SE	: 	: 	: d	: d	: d	: d	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,SI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,SK	: 	: 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED25,TR	: d	: 	: 	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED25,UK	24.7 	67.9 	37.4 	86.7 b	65.7 	61.1 	45.4 	36.7 	: 
A,MIO_EUR,PRIV,CAP,ED35,AT	4.0 	3.0 	3.0 	2.6 	2.0 	2.5 	2.3 	: d	2.7 
A,MIO_EUR,PRIV,CAP,ED35,BE	46.2 d	51.8 d	42.5 d	36.7 d	62.2 d	70.8 	77.8 	76.0 d	73.5 d
A,MIO_EUR,PRIV,CAP,ED35,BG	2.1 	2.3 	2.1 	3.7 	3.7 	3.4 	0.6 	3.4 	3.0 
A,MIO_EUR,PRIV,CAP,ED35,CH	: 	: 	: d	: 	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,CAP,ED35,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED35,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED35,DE	2145.6 	1961.6 	1971.5 	1988.3 	2012.6 	1978.9 	2024.9 	1950.0 d	2085.2 d
A,MIO_EUR,PRIV,CAP,ED35,DK	: 	: d	: d	: 	0.3 	0.3 	0.1 	0.3 	0.2 
A,MIO_EUR,PRIV,CAP,ED35,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 	0.0 
A,MIO_EUR,PRIV,CAP,ED35,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 
A,MIO_EUR,PRIV,CAP,ED35,ES	20.0 	28.6 d	29.1 d	18.3 d	19.2 d	19.8 d	20.3 d	20.9 d	21.5 d
A,MIO_EUR,PRIV,CAP,ED35,FI	: d	: d	20.4 d	26.8 d	19.7 d	21.4 d	18.8 d	24.9 d	43.4 d
A,MIO_EUR,PRIV,CAP,ED35,FR	217.8 	291.3 	251.8 	252.4 	253.4 	257.0 	257.2 	280.4 	268.4 
A,MIO_EUR,PRIV,CAP,ED35,HR	: d	0.1 	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED35,HU	5.1 	3.9 	2.2 	3.5 	2.0 	5.2 	8.2 	7.4 	7.1 
A,MIO_EUR,PRIV,CAP,ED35,IE	: 	: z	: z	: z	: z	: 	: 	: 	: 
A,MIO_EUR,PRIV,CAP,ED35,IS	0.0 	: d	: d	0.0 	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED35,LT	: d	: 	0.0 	0.1 	0.1 	0.1 	0.1 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED35,LU	0.5 	0.6 	0.7 	0.8 	3.8 	0.3 	3.2 	5.1 	2.2 
A,MIO_EUR,PRIV,CAP,ED35,LV	0.1 	0.0 	0.1 	0.1 	0.0 	0.1 	0.4 	0.7 	0.6 
A,MIO_EUR,PRIV,CAP,ED35,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 	0.1 
A,MIO_EUR,PRIV,CAP,ED35,NL	33.9 	28.3 	26.3 	24.0 	23.0 	24.2 	18.3 	18.2 	19.2 
A,MIO_EUR,PRIV,CAP,ED35,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	: z	: z
A,MIO_EUR,PRIV,CAP,ED35,PL	: 	: 	23.8 d	23.0 d	21.6 d	43.4 d	45.0 	55.9 	57.2 
A,MIO_EUR,PRIV,CAP,ED35,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED35,RO	0.0 	0.6 	0.1 	0.5 	1.2 	0.9 	0.9 	0.6 	0.1 
A,MIO_EUR,PRIV,CAP,ED35,RS	: 	: d	: 	: 	: 	: z	: 	: 	: 
A,MIO_EUR,PRIV,CAP,ED35,SE	49.0 	39.4 	43.1 	40.1 	26.1 	22.7 	24.0 	26.1 	26.8 
A,MIO_EUR,PRIV,CAP,ED35,SI	: d	: d	0.0 	: d	: d	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED35,SK	: 	: 	: z	0.0 	0.0 	0.2 	0.1 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED35,TR	4.1 	8.5 	15.9 	26.4 	29.0 	24.1 	21.9 	23.3 	25.0 
A,MIO_EUR,PRIV,CAP,ED35,UK	160.1 	192.7 	214.3 	277.7 b	314.4 	248.8 	174.2 	152.2 	: 
A,MIO_EUR,PRIV,CAP,ED35_45,AT	4.7 	7.1 	3.7 	3.2 	2.4 	3.0 	2.9 	: d	3.1 
A,MIO_EUR,PRIV,CAP,ED35_45,BE	46.2 	51.8 	42.5 	36.7 	62.2 	70.8 	77.8 	76.0 	73.5 
A,MIO_EUR,PRIV,CAP,ED35_45,BG	2.1 	2.3 	2.1 	3.8 	3.7 	3.4 	0.8 	3.4 	3.1 
A,MIO_EUR,PRIV,CAP,ED35_45,CY	0.0 	0.0 	0.0 	0.0 	: 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED35_45,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,PRIV,CAP,ED35_45,DE	2499.9 	2312.0 	2264.3 	2279.8 	2305.3 	2230.7 	2279.0 	2197.2 d	2332.9 d
A,MIO_EUR,PRIV,CAP,ED35_45,DK	: 	: d	: d	: 	0.3 	0.3 	0.1 	0.3 	0.2 
A,MIO_EUR,PRIV,CAP,ED35_45,EE	0.0 	0.2 	0.0 	0.0 	0.0 	0.1 	0.1 	0.1 	0.0 
A,MIO_EUR,PRIV,CAP,ED35_45,EL	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 
A,MIO_EUR,PRIV,CAP,ED35_45,ES	20.0 	28.6 	29.1 	18.3 	19.2 	19.8 	20.3 	20.9 	21.5 
A,MIO_EUR,PRIV,CAP,ED35_45,FI	21.0 	21.0 	20.4 	26.8 	19.7 	21.4 	18.8 	24.9 	43.4 
A,MIO_EUR,PRIV,CAP,ED35_45,FR	222.3 	298.7 	260.3 	260.3 	261.5 	265.3 	264.9 	286.5 	273.7 
A,MIO_EUR,PRIV,CAP,ED35_45,HR	: d	0.1 	0.0 	0.0 	0.0 d	: d	: d	: z	: d
A,MIO_EUR,PRIV,CAP,ED35_45,HU	7.5 	6.2 	7.8 	8.5 	3.4 	12.2 	16.5 	11.0 	10.5 
A,MIO_EUR,PRIV,CAP,ED35_45,IE	: 	: dz	: z	: z	: z	: 	: 	: 	: 
A,MIO_EUR,PRIV,CAP,ED35_45,IS	0.0 	: d	: d	0.0 	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED35_45,IT	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_EUR,PRIV,CAP,ED35_45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,PRIV,CAP,ED35_45,LT	: d	: 	0.1 	0.1 	0.2 	0.2 	0.2 	0.1 	0.0 
